classe,objeto,arquivo,data,hora,casa,fundo,dia,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO
ferramenta,ferramentaD,ferramD06.jpg,16/05/2021,18:53,1,bege,1,ferramD06.jpg,194 kB,Redmi 7,2021:05:16 18:53:13,2250x4000,3.8 mm,1/50,2.2,200
ferramenta,ferramentaD,ferramD07.jpg,16/05/2021,18:55,1,preto,1,ferramD07.jpg,2.1 MB,Redmi 7,2021:05:16 18:55:31,2250x4000,3.8 mm,1/20,2.2,1000
ferramenta,ferramentaD,ferramD08.jpg,16/05/2021,18:59,1,azul,1,ferramD08.jpg,1986 kB,Redmi 7,2021:05:16 18:59:59,2250x4000,3.8 mm,1/20,2.2,1600
ferramenta,ferramentaD,ferramD11.jpg,16/05/2021,19:25,1,azul,0,ferramD11.jpg,266 kB,Redmi 7,2021:05:16 19:25:02,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaD,ferramD12.jpg,16/05/2021,19:27,1,preto,0,ferramD12.jpg,1098 kB,Redmi 7,2021:05:16 19:27:04,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaA,folhaA01.jpg,17/05/2021,16:51,0,branco,1,folhaA01.jpg,232 kB,Redmi 7,2021:05:17 16:51:58,2250x4000,3.8 mm,1/120,2.2,125
folha,folhaA,folhaA02.jpg,17/05/2021,16:53,0,bege,1,folhaA02.jpg,260 kB,Redmi 7,2021:05:17 16:53:43,2250x4000,3.8 mm,1/60,2.2,125
folha,folhaA,folhaA03.jpg,17/05/2021,16:57,0,preto,1,folhaA03.jpg,1926 kB,Redmi 7,2021:05:17 16:57:14,2250x4000,3.8 mm,1/33,2.2,320
folha,folhaA,folhaA04.jpg,17/05/2021,17:13,1,branco,1,folhaA04.jpg,744 kB,Redmi 7,2021:05:17 17:13:57,2250x4000,3.8 mm,1/50,2.2,400
folha,folhaA,folhaA05.jpg,17/05/2021,17:15,1,bege,1,folhaA05.jpg,340 kB,Redmi 7,2021:05:17 17:15:48,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaA,folhaA06.jpg,17/05/2021,17:18,1,preto,1,folhaA06.jpg,2.1 MB,Redmi 7,2021:05:17 17:18:54,2250x4000,3.8 mm,1/20,2.2,1600
folha,folhaA,folhaA07.jpg,17/05/2021,17:27,1,branco,0,folhaA07.jpg,227 kB,Redmi 7,2021:05:17 17:27:49,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaA,folhaA08.jpg,17/05/2021,17:29,1,bege,0,folhaA08.jpg,271 kB,Redmi 7,2021:05:17 17:29:55,2250x4000,3.8 mm,1/25,2.2,640
folha,folhaA,folhaA09.jpg,17/05/2021,17:34,1,preto,0,folhaA09.jpg,1728 kB,Redmi 7,2021:05:17 17:34:39,2250x4000,3.8 mm,1/14,2.2,1600
folha,folhaA,folhaA10.jpg,17/05/2021,17:38,0,branco,0,folhaA10.jpg,1141 kB,Redmi 7,2021:05:17 17:38:41,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaA,folhaA11.jpg,17/05/2021,17:40,0,bege,0,folhaA11.jpg,521 kB,Redmi 7,2021:05:17 17:40:33,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaA,folhaA12.jpg,17/05/2021,17:42,0,preto,0,folhaA12.jpg,177 kB,Redmi 7,2021:05:17 17:42:45,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaB,folhaB01.jpg,17/05/2021,16:52,0,branco,1,folhaB01.jpg,212 kB,Redmi 7,2021:05:17 16:52:08,2250x4000,3.8 mm,1/120,2.2,125
folha,folhaB,folhaB02.jpg,17/05/2021,16:54,0,bege,1,folhaB02.jpg,252 kB,Redmi 7,2021:05:17 16:54:19,2250x4000,3.8 mm,1/60,2.2,125
folha,folhaB,folhaB03.jpg,17/05/2021,16:57,0,preto,1,folhaB03.jpg,2.1 MB,Redmi 7,2021:05:17 16:57:33,2250x4000,3.8 mm,1/25,2.2,400
folha,folhaB,folhaB04.jpg,17/05/2021,17:14,1,branco,1,folhaB04.jpg,644 kB,Redmi 7,2021:05:17 17:14:08,2250x4000,3.8 mm,1/50,2.2,400
folha,folhaB,folhaB05.jpg,17/05/2021,17:16,1,bege,1,folhaB05.jpg,268 kB,Redmi 7,2021:05:17 17:16:05,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaB,folhaB06.jpg,17/05/2021,17:19,1,preto,1,folhaB06.jpg,2.0 MB,Redmi 7,2021:05:17 17:19:08,2250x4000,3.8 mm,1/20,2.2,1600
folha,folhaB,folhaB07.jpg,17/05/2021,17:28,1,branco,0,folhaB07.jpg,199 kB,Redmi 7,2021:05:17 17:28:06,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaB,folhaB08.jpg,17/05/2021,17:30,1,bege,0,folhaB08.jpg,206 kB,Redmi 7,2021:05:17 17:30:05,2250x4000,3.8 mm,1/25,2.2,640
folha,folhaB,folhaB09.jpg,17/05/2021,17:35,1,preto,0,folhaB09.jpg,1498 kB,Redmi 7,2021:05:17 17:35:05,2250x4000,3.8 mm,1/13,2.2,2000
folha,folhaB,folhaB10.jpg,17/05/2021,17:38,0,branco,0,folhaB10.jpg,1102 kB,Redmi 7,2021:05:17 17:38:55,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaB,folhaB11.jpg,17/05/2021,17:40,0,bege,0,folhaB11.jpg,295 kB,Redmi 7,2021:05:17 17:40:43,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaB,folhaB12.jpg,17/05/2021,17:42,0,preto,0,folhaB12.jpg,214 kB,Redmi 7,2021:05:17 17:42:59,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaC,folhaC01.jpg,17/05/2021,16:52,0,branco,1,folhaC01.jpg,179 kB,Redmi 7,2021:05:17 16:52:22,2250x4000,3.8 mm,1/120,2.2,160
folha,folhaC,folhaC02.jpg,17/05/2021,16:54,0,bege,1,folhaC02.jpg,224 kB,Redmi 7,2021:05:17 16:54:35,2250x4000,3.8 mm,1/60,2.2,200
folha,folhaC,folhaC03.jpg,17/05/2021,16:57,0,preto,1,folhaC03.jpg,2034 kB,Redmi 7,2021:05:17 16:57:44,2250x4000,3.8 mm,1/25,2.2,400
folha,folhaC,folhaC04.jpg,17/05/2021,17:14,1,branco,1,folhaC04.jpg,301 kB,Redmi 7,2021:05:17 17:14:18,2250x4000,3.8 mm,1/50,2.2,500
folha,folhaC,folhaC05.jpg,17/05/2021,17:16,1,bege,1,folhaC05.jpg,297 kB,Redmi 7,2021:05:17 17:16:16,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaC,folhaC06.jpg,17/05/2021,17:19,1,preto,1,folhaC06.jpg,2.1 MB,Redmi 7,2021:05:17 17:19:17,2250x4000,3.8 mm,1/12,2.2,1600
folha,folhaC,folhaC07.jpg,17/05/2021,17:28,1,branco,0,folhaC07.jpg,211 kB,Redmi 7,2021:05:17 17:28:15,2250x4000,3.8 mm,1/25,2.2,500
folha,folhaC,folhaC08.jpg,17/05/2021,17:30,1,bege,0,folhaC08.jpg,277 kB,Redmi 7,2021:05:17 17:30:15,2250x4000,3.8 mm,1/25,2.2,640
folha,folhaC,folhaC09.jpg,17/05/2021,17:35,1,preto,0,folhaC09.jpg,1735 kB,Redmi 7,2021:05:17 17:35:19,2250x4000,3.8 mm,1/13,2.2,2000
folha,folhaC,folhaC10.jpg,17/05/2021,17:39,0,branco,0,folhaC10.jpg,1053 kB,Redmi 7,2021:05:17 17:39:06,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaC,folhaC11.jpg,17/05/2021,17:40,0,bege,0,folhaC11.jpg,766 kB,Redmi 7,2021:05:17 17:40:56,2250x4000,3.8 mm,1/12,2.2,9600
folha,folhaC,folhaC12.jpg,17/05/2021,17:43,0,preto,0,folhaC12.jpg,169 kB,Redmi 7,2021:05:17 17:43:18,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteA,saboneteA01.jpg,17/05/2021,16:51,0,branco,1,saboneteA01.jpg,183 kB,Redmi 7,2021:05:17 16:51:17,2250x4000,3.8 mm,1/113,2.2,100
sabonete,saboneteA,saboneteA02.jpg,17/05/2021,16:53,0,bege,1,saboneteA02.jpg,181 kB,Redmi 7,2021:05:17 16:53:16,2250x4000,3.8 mm,1/120,2.2,160
sabonete,saboneteA,saboneteA03.jpg,17/05/2021,16:56,0,preto,1,saboneteA03.jpg,398 kB,Redmi 7,2021:05:17 16:56:49,2250x4000,3.8 mm,1/50,2.2,160
sabonete,saboneteA,saboneteA04.jpg,17/05/2021,17:13,1,branco,1,saboneteA04.jpg,383 kB,Redmi 7,2021:05:17 17:13:28,2250x4000,3.8 mm,1/50,2.2,400
sabonete,saboneteA,saboneteA05.jpg,17/05/2021,17:15,1,bege,1,saboneteA05.jpg,258 kB,Redmi 7,2021:05:17 17:15:19,2250x4000,3.8 mm,1/33,2.2,400
sabonete,saboneteA,saboneteA06.jpg,17/05/2021,17:18,1,preto,1,saboneteA06.jpg,355 kB,Redmi 7,2021:05:17 17:18:25,2250x4000,3.8 mm,1/25,2.2,500
sabonete,saboneteA,saboneteA07.jpg,17/05/2021,17:27,1,branco,0,saboneteA07.jpg,212 kB,Redmi 7,2021:05:17 17:27:13,2250x4000,3.8 mm,1/25,2.2,400
sabonete,saboneteA,saboneteA08.jpg,17/05/2021,17:29,1,bege,0,saboneteA08.jpg,185 kB,Redmi 7,2021:05:17 17:29:29,2250x4000,3.8 mm,1/25,2.2,500
sabonete,saboneteA,saboneteA09.jpg,17/05/2021,17:31,1,preto,0,saboneteA09.jpg,184 kB,Redmi 7,2021:05:17 17:31:18,2250x4000,3.8 mm,1/25,2.2,640
sabonete,saboneteA,saboneteA10.jpg,17/05/2021,17:38,0,branco,0,saboneteA10.jpg,1166 kB,Redmi 7,2021:05:17 17:38:06,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteA,saboneteA11.jpg,17/05/2021,17:39,0,bege,0,saboneteA11.jpg,535 kB,Redmi 7,2021:05:17 17:39:59,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteA,saboneteA12.jpg,17/05/2021,17:42,0,preto,0,saboneteA12.jpg,233 kB,Redmi 7,2021:05:17 17:42:08,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteB,saboneteB01.jpg,17/05/2021,16:51,0,branco,1,saboneteB01.jpg,187 kB,Redmi 7,2021:05:17 16:51:26,2250x4000,3.8 mm,1/100,2.2,125
sabonete,saboneteB,saboneteB02.jpg,17/05/2021,16:53,0,bege,1,saboneteB02.jpg,233 kB,Redmi 7,2021:05:17 16:53:22,2250x4000,3.8 mm,1/60,2.2,125
sabonete,saboneteB,saboneteB03.jpg,17/05/2021,16:56,0,preto,1,saboneteB03.jpg,1828 kB,Redmi 7,2021:05:17 16:56:59,2250x4000,3.8 mm,1/25,2.2,400
sabonete,saboneteB,saboneteB04.jpg,17/05/2021,17:13,1,branco,1,saboneteB04.jpg,196 kB,Redmi 7,2021:05:17 17:13:44,2250x4000,3.8 mm,1/50,2.2,500
sabonete,saboneteB,saboneteB05.jpg,17/05/2021,17:15,1,bege,1,saboneteB05.jpg,256 kB,Redmi 7,2021:05:17 17:15:29,2250x4000,3.8 mm,1/25,2.2,500
sabonete,saboneteB,saboneteB06.jpg,17/05/2021,17:18,1,preto,1,saboneteB06.jpg,1964 kB,Redmi 7,2021:05:17 17:18:34,2250x4000,3.8 mm,1/14,2.2,1600
sabonete,saboneteB,saboneteB07.jpg,17/05/2021,17:27,1,branco,0,saboneteB07.jpg,234 kB,Redmi 7,2021:05:17 17:27:22,2250x4000,3.8 mm,1/25,2.2,500
sabonete,saboneteB,saboneteB08.jpg,17/05/2021,17:29,1,bege,0,saboneteB08.jpg,259 kB,Redmi 7,2021:05:17 17:29:35,2250x4000,3.8 mm,1/25,2.2,640
sabonete,saboneteB,saboneteB09.jpg,17/05/2021,17:34,1,preto,0,saboneteB09.jpg,1569 kB,Redmi 7,2021:05:17 17:34:19,2250x4000,3.8 mm,1/12,2.2,2500
sabonete,saboneteB,saboneteB10.jpg,17/05/2021,17:38,0,branco,0,saboneteB10.jpg,1113 kB,Redmi 7,2021:05:17 17:38:18,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteB,saboneteB11.jpg,17/05/2021,17:40,0,bege,0,saboneteB11.jpg,304 kB,Redmi 7,2021:05:17 17:40:08,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteB,saboneteB12.jpg,17/05/2021,17:42,0,preto,0,saboneteB12.jpg,171 kB,Redmi 7,2021:05:17 17:42:22,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteC,saboneteC01.jpg,17/05/2021,16:51,0,branco,1,saboneteC01.jpg,177 kB,Redmi 7,2021:05:17 16:51:34,2250x4000,3.8 mm,1/113,2.2,100
sabonete,saboneteC,saboneteC02.jpg,17/05/2021,16:53,0,bege,1,saboneteC02.jpg,180 kB,Redmi 7,2021:05:17 16:53:30,2250x4000,3.8 mm,1/120,2.2,160
sabonete,saboneteC,saboneteC03.jpg,17/05/2021,16:57,0,preto,1,saboneteC03.jpg,363 kB,Redmi 7,2021:05:17 16:57:06,2250x4000,3.8 mm,1/50,2.2,160
sabonete,saboneteC,saboneteC04.jpg,17/05/2021,17:13,1,branco,1,saboneteC04.jpg,381 kB,Redmi 7,2021:05:17 17:13:36,2250x4000,3.8 mm,1/50,2.2,400
sabonete,saboneteC,saboneteC05.jpg,17/05/2021,17:15,1,bege,1,saboneteC05.jpg,245 kB,Redmi 7,2021:05:17 17:15:39,2250x4000,3.8 mm,1/33,2.2,400
sabonete,saboneteC,saboneteC06.jpg,17/05/2021,17:18,1,preto,1,saboneteC06.jpg,346 kB,Redmi 7,2021:05:17 17:18:42,2250x4000,3.8 mm,1/25,2.2,640
sabonete,saboneteC,saboneteC07.jpg,17/05/2021,17:27,1,branco,0,saboneteC07.jpg,197 kB,Redmi 7,2021:05:17 17:27:32,2250x4000,3.8 mm,1/25,2.2,400
sabonete,saboneteC,saboneteC08.jpg,17/05/2021,17:29,1,bege,0,saboneteC08.jpg,181 kB,Redmi 7,2021:05:17 17:29:44,2250x4000,3.8 mm,1/25,2.2,500
sabonete,saboneteC,saboneteC09.jpg,17/05/2021,17:34,1,preto,0,saboneteC09.jpg,269 kB,Redmi 7,2021:05:17 17:34:29,2250x4000,3.8 mm,1/25,2.2,800
sabonete,saboneteC,saboneteC10.jpg,17/05/2021,17:38,0,branco,0,saboneteC10.jpg,2.7 MB,Redmi 7,2021:05:17 17:38:30,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteC,saboneteC11.jpg,17/05/2021,17:40,0,bege,0,saboneteC11.jpg,810 kB,Redmi 7,2021:05:17 17:40:19,2250x4000,3.8 mm,1/12,2.2,9600
sabonete,saboneteC,saboneteC12.jpg,17/05/2021,17:42,0,preto,0,saboneteC12.jpg,232 kB,Redmi 7,2021:05:17 17:42:35,2250x4000,3.8 mm,1/12,2.2,9600
